label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
knife,157,78,71,213,knife_70_jpg.rf.7e0d0215acad540b0544bd5953efaefb.jpg,416,416
knife,197,104,56,215,knife_711_jpg.rf.3b85b513040a83138a8398ba7e75928d.jpg,416,416
knife,179,228,45,152,knife_712_jpg.rf.541eeabab283a3786cf4af46af97f7ed.jpg,416,416
knife,183,242,41,130,knife_714_jpg.rf.bc4bf30296511ef4885576100e7c0d36.jpg,416,416
knife,193,104,62,210,knife_715_jpg.rf.842dd3c853b1a6b54c0bea10fefe031a.jpg,416,416
knife,210,133,98,101,knife_717_jpg.rf.0110e3a86132c4ed1154f24e2a94b0c0.jpg,416,416
knife,31,15,205,265,knife_71_jpg.rf.4065f4c0790d778476930eb592d5a1d1.jpg,416,416
knife,194,140,99,100,knife_722_jpg.rf.a93db2ab0f766ba6914d823de106dc96.jpg,416,416
knife,54,48,35,149,knife_723_jpg.rf.9572a640d1815bcecef505bd9242bd88.jpg,416,416
knife,239,73,52,208,knife_724_jpg.rf.f815f5755062dd3fbb1d4474fd07a6a7.jpg,416,416
knife,80,200,42,106,knife_728_jpg.rf.d6e59711c2d669c45a2e6fc5b9827971.jpg,416,416
knife,75,35,61,378,knife_72_jpg.rf.0640aca7c3818af539e9b93c57037dcd.jpg,416,416
knife,198,106,53,179,knife_732_jpg.rf.ee228d76b0707f9a8ee992d0ba481053.jpg,416,416
knife,232,94,50,130,knife_733_jpg.rf.aab949241d730ae998e359857b2b6072.jpg,416,416
knife,192,48,38,221,knife_736_jpg.rf.33385a64116576b14dae77bcc37b6d18.jpg,416,416
knife,232,88,45,239,knife_737_jpg.rf.9145d66dbfa127d4e874821f5322f445.jpg,416,416
knife,192,130,66,179,knife_739_jpg.rf.53db4191b1955189b67a0fc07f26bf2e.jpg,416,416
knife,0,141,415,160,knife_73_jpg.rf.1b08053396d14e5dacf29a2771c4888f.jpg,416,416
knife,52,53,36,150,knife_745_jpg.rf.1d207087c83d31d012a3d1dad6291382.jpg,416,416
knife,203,104,56,192,knife_747_jpg.rf.2d701cf5f5d481f13c8b54b62ebe9f9b.jpg,416,416
knife,198,50,36,219,knife_748_jpg.rf.dbb64c459a8ab2cc0f59d62ac25588ad.jpg,416,416
knife,201,121,59,190,knife_749_jpg.rf.838600fb12436d2bd32c32004617334d.jpg,416,416
knife,74,35,225,297,knife_74_jpg.rf.f1df151f4aaf0af29e29467800cf50af.jpg,416,416
knife,92,75,197,215,knife_753_jpg.rf.c2569a8908a7678783a912aed4895df9.jpg,416,416
knife,182,139,73,157,knife_758_jpg.rf.f1afff3cd1a46ec83c185b9d328c60d2.jpg,416,416
knife,223,94,82,146,knife_759_jpg.rf.9de838e22ff1f21afa6627cd929a374d.jpg,416,416
knife,135,140,75,232,knife_75_jpg.rf.3b01abc2e4949145ac4fe13efba39291.jpg,416,416
knife,193,100,59,197,knife_762_jpg.rf.9cbf65769f7e095e22e16cb4fdaaa26e.jpg,416,416
knife,82,130,44,197,knife_769_jpg.rf.f339a672516c399993af834d0392a92d.jpg,416,416
knife,5,14,250,277,knife_76_jpg.rf.ad4b791973f2367372b14ed0ceb330f2.jpg,416,416
knife,38,38,42,127,knife_770_jpg.rf.cd1b99288b30aec0879183071091ee28.jpg,416,416
knife,242,92,43,153,knife_771_jpg.rf.4e96c18578169ebc544782857f740d79.jpg,416,416
knife,240,71,55,201,knife_775_jpg.rf.49ba236cb15554b9fd81c6e81b605950.jpg,416,416
knife,243,93,41,150,knife_778_jpg.rf.fba3d05fcf0659258cdbadc386a6d6db.jpg,416,416
knife,194,50,39,233,knife_782_jpg.rf.8c3ad0b4a5d265a077cfe700e4e6f47a.jpg,416,416
knife,227,121,51,233,knife_786_jpg.rf.15afc8042474a0122dcfd869e0cfd154.jpg,416,416
knife,167,141,121,274,knife_78_jpg.rf.0530de46ef17ce1e7321080a43487a93.jpg,416,416
knife,208,150,44,174,knife_796_jpg.rf.5b2175221c4a8e8506a57e08cd8c29d4.jpg,416,416
knife,137,200,192,109,knife_79_jpg.rf.bc89e9ea86b05e6d24e6c5198750f6e9.jpg,416,416
knife,11,4,274,411,knife_7_jpg.rf.c1101568e3466d2a654c187b2db69d77.jpg,416,416
knife,198,143,96,90,knife_802_jpg.rf.54af28c03a1aed2a6455597048134ee8.jpg,416,416
knife,215,145,101,91,knife_804_jpg.rf.9d472c36579c22807fc1847a2cf3d2db.jpg,416,416
knife,202,108,51,195,knife_805_jpg.rf.41007682c27e382f54e921a7fb6cc3e9.jpg,416,416
knife,56,222,29,134,knife_806_jpg.rf.011a44c93a4d91c72df2e9473ea155f0.jpg,416,416
knife,0,5,369,393,knife_80_jpg.rf.2c50ae8ee4f48a11cfe66350741d7815.jpg,416,416
knife,67,329,46,86,knife_810_jpg.rf.e5aa6e18dc6b1e946e488e20b5936a8c.jpg,416,416
knife,54,344,54,71,knife_817_jpg.rf.bec1b55c92eeb409955cbb2696e6c806.jpg,416,416
knife,71,231,39,119,knife_818_jpg.rf.673f268166f8e8434570af6ffdc1b1dd.jpg,416,416
knife,0,3,399,396,knife_81_jpg.rf.213cd304612e311c9c0f64e5e032ae0c.jpg,416,416
knife,56,344,55,71,knife_820_jpg.rf.06969f9add9c52a5d9743af592c6e04b.jpg,416,416
knife,39,319,46,96,knife_821_jpg.rf.1546ace386deca845a28ca8d05827e51.jpg,416,416
knife,65,240,41,119,knife_822_jpg.rf.83799c781cc3027b3a25e88549d0516d.jpg,416,416
knife,37,317,49,98,knife_823_jpg.rf.f7e9e80de9e9ee785b35aa6825f6e813.jpg,416,416
knife,92,170,37,119,knife_824_jpg.rf.f3965dcc9515675591a0e042069401e6.jpg,416,416
knife,65,209,39,125,knife_825_jpg.rf.6624fe9622813003d6521ac112526d42.jpg,416,416
knife,36,316,46,99,knife_827_jpg.rf.898944e487b84668fa0815d06fe79ba5.jpg,416,416
knife,39,109,166,167,knife_82_jpg.rf.4a4a3895f742411983cf6a937e07b8bd.jpg,416,416
knife,82,240,47,145,knife_830_jpg.rf.f13fe1d15cec62973e8d687b92faf4f5.jpg,416,416
knife,55,226,46,118,knife_831_jpg.rf.e7651d410a7b0fd83f7ec64695a80c61.jpg,416,416
knife,53,220,53,115,knife_832_jpg.rf.814ba5fc237224e4c270250ba9c1298f.jpg,416,416
knife,59,257,44,114,knife_833_jpg.rf.9e88e7d517deb5ec355aa9a76cc50bc8.jpg,416,416
knife,40,323,43,92,knife_835_jpg.rf.4fc6d153f5b66c62e156d0d56438aecc.jpg,416,416
knife,36,318,51,97,knife_836_jpg.rf.8292a71f3bc8a8bc58c86d0d62cd049b.jpg,416,416
knife,36,323,46,92,knife_837_jpg.rf.526790db36bd5c37e11edd82db8038ba.jpg,416,416
knife,69,336,44,79,knife_838_jpg.rf.1c5dffe8b406ee0c730d0a4d754ede33.jpg,416,416
knife,92,194,45,115,knife_839_jpg.rf.f8abfb52ee5e7354fd56d81731006a2c.jpg,416,416
knife,44,71,234,191,knife_83_jpg.rf.02dbac10203c2c089e950947a0b76c5b.jpg,416,416
knife,54,152,55,125,knife_841_jpg.rf.6f35155107c7220ed4aaa354276c1f3e.jpg,416,416
knife,82,132,46,144,knife_842_jpg.rf.c666c288d94a310a531b81c6dc5a0eb0.jpg,416,416
knife,95,164,47,128,knife_844_jpg.rf.d61d84115d6b1ecffb9713504dbab08c.jpg,416,416
knife,62,221,45,125,knife_845_jpg.rf.50f9f0d255db7722fed6f9653492cc83.jpg,416,416
knife,36,324,47,91,knife_846_jpg.rf.64b9404d405cd36351ac29f366a97a02.jpg,416,416
knife,40,325,47,90,knife_847_jpg.rf.6003137c67328ec2c503c0c609c67658.jpg,416,416
knife,62,229,39,122,knife_848_jpg.rf.e289546c00a4ec5ffd32ef2d0befb06a.jpg,416,416
knife,66,328,45,87,knife_849_jpg.rf.927491523e0ac3b1d35199565c7be544.jpg,416,416
knife,81,22,156,339,knife_84_jpg.rf.e6ea742238d4026664423dd2720a8c02.jpg,416,416
knife,68,231,40,112,knife_850_jpg.rf.c479edb59f1a4ccb6494bf57a52e0226.jpg,416,416
knife,85,173,35,105,knife_852_jpg.rf.d9a6bdfce225d4ca5710fd7e736dba77.jpg,416,416
knife,65,224,39,119,knife_853_jpg.rf.eca71e576a9ee4160e31bb82ec698a9c.jpg,416,416
knife,44,297,39,118,knife_855_jpg.rf.4e5b73a93763efa5bd61ae66c5d6cb84.jpg,416,416
knife,35,319,46,96,knife_856_jpg.rf.f0d2bfcb8d02d02aa3295b75baeae4e4.jpg,416,416
knife,90,234,40,106,knife_857_jpg.rf.fa1fe2a2afe75d53704f37a0de8ae2da.jpg,416,416
knife,82,147,41,127,knife_858_jpg.rf.8c709869b498705429d06b4bb4f44c2f.jpg,416,416
knife,36,314,46,101,knife_859_jpg.rf.67e4c09558d78b42a0a41dce45beb502.jpg,416,416
knife,9,312,75,95,knife_860_jpg.rf.1b961fd08a076799cd4d816beca5defc.jpg,416,416
knife,45,146,56,112,knife_861_jpg.rf.0854e9760b8ac491cf0e73c2914e60fe.jpg,416,416
knife,76,202,41,116,knife_862_jpg.rf.b6d0fd822d6e52150dbed23c391a5403.jpg,416,416
knife,85,275,78,59,knife_863_jpg.rf.e5dd642db1aa67d96c1ab2d28541d9b1.jpg,416,416
knife,67,223,42,133,knife_865_jpg.rf.8709d3fd9f4fe44fb36f8fe1e96a0281.jpg,416,416
knife,69,236,38,116,knife_866_jpg.rf.3c7db2b29fafb4b2416c4b5e4ac6b5e9.jpg,416,416
knife,64,232,39,117,knife_867_jpg.rf.a5bb3787ed371f4dd7b95e1e8f510ad3.jpg,416,416
knife,65,175,46,128,knife_868_jpg.rf.17b17be4417837b684fceeda17e6ab99.jpg,416,416
knife,135,4,267,411,knife_86_jpg.rf.ccfc719f8391fd5954987f2c1e1a518c.jpg,416,416
knife,70,189,40,117,knife_870_jpg.rf.63b0d925df9f03c0987d8073aa68aac9.jpg,416,416
knife,97,186,42,136,knife_872_jpg.rf.8fa47242d9cc704180dcad85a051d50b.jpg,416,416
knife,58,261,40,136,knife_873_jpg.rf.089c2f343afaf13a74b7ca5d195862a4.jpg,416,416
knife,8,295,68,119,knife_875_jpg.rf.cf7ad6e3c885b6113b954a82d6464da3.jpg,416,416
knife,43,250,48,110,knife_880_jpg.rf.9248ac7ad01f46cc22c7419cef7cde8a.jpg,416,416
knife,79,188,42,131,knife_881_jpg.rf.3c888c68317853c0dc4b6dd7f18c904d.jpg,416,416
knife,43,326,43,89,knife_884_jpg.rf.517e8004aca6e59d6125cff282eafb79.jpg,416,416
knife,41,254,48,112,knife_886_jpg.rf.4e0facd3ed90bf21a5e4b23adb99160c.jpg,416,416
knife,15,0,400,412,knife_88_jpg.rf.8d4530e05e1e36d7383c2ac9f4e9c4ba.jpg,416,416
knife,82,196,40,153,knife_890_jpg.rf.07d8add5763a5abc9172f05ab4b87a7b.jpg,416,416
knife,38,315,49,100,knife_891_jpg.rf.e06357a812f7fa17704cb0b38f3e05ea.jpg,416,416
knife,69,208,47,127,knife_893_jpg.rf.b127c4b6008894ec3b7abf4ae47aced6.jpg,416,416
knife,70,211,43,130,knife_895_jpg.rf.79de4824422483e91fd182daee0d07c1.jpg,416,416
knife,41,326,46,89,knife_897_jpg.rf.cc4460f21a0f887bf85ef57fdb16ea38.jpg,416,416
knife,55,214,49,123,knife_898_jpg.rf.125d2808906c2d9236eb9541373c12e0.jpg,416,416
knife,33,324,51,91,knife_899_jpg.rf.ba4e52d6bc82caa2cd3e8e37489ef3cd.jpg,416,416
knife,90,57,104,311,knife_8_jpg.rf.cefca009357b5efc215edf0209ec0d82.jpg,416,416
knife,103,233,31,95,knife_900_jpg.rf.8250442b9638ca80ae366b59ab640dd9.jpg,416,416
knife,68,326,44,89,knife_901_jpg.rf.e49e5c989157b38d68a6fa70219d1d41.jpg,416,416
knife,50,262,39,102,knife_904_jpg.rf.80cbcd3cf4b1266df976e97868042659.jpg,416,416
knife,74,136,45,125,knife_908_jpg.rf.71edb0fa23d6694459cbc4a04eb62cb6.jpg,416,416
knife,39,323,42,92,knife_909_jpg.rf.6822ddcccc8a0be291cd01cbbc63ca76.jpg,416,416
knife,114,13,51,398,knife_90_jpg.rf.acd3c33e50a2fa1a62d4b54f4f98ad7d.jpg,416,416
knife,64,224,45,134,knife_913_jpg.rf.fe8b0c8b212e40d41fdff7aa12f3077a.jpg,416,416
knife,46,257,46,104,knife_914_jpg.rf.4e5c8519f6d882580e7b496649bfe8a4.jpg,416,416
knife,38,289,42,125,knife_916_jpg.rf.2071c83b69249482b5be697bb070091c.jpg,416,416
knife,73,160,50,118,knife_917_jpg.rf.96f557b96ca80856a1c830d9f3bc99bc.jpg,416,416
knife,72,332,40,83,knife_918_jpg.rf.9e9e0b81df78d86732efa1124d6f376d.jpg,416,416
knife,37,318,43,97,knife_919_jpg.rf.d9c3b1032eefd053f208c991f753fe44.jpg,416,416
knife,4,106,316,209,knife_91_jpg.rf.babec9e3724b74f1454b6716bf777fd7.jpg,416,416
knife,101,231,40,103,knife_920_jpg.rf.a3c82be412898698b2fc06cc35105296.jpg,416,416
knife,49,242,44,96,knife_921_jpg.rf.7fb0888502032d16ab03b0dbcf315330.jpg,416,416
knife,55,269,41,104,knife_925_jpg.rf.f9405acca64dcc514d88d2c3eb20dca1.jpg,416,416
knife,35,315,47,100,knife_926_jpg.rf.c77127c74f3838545d1d4a21c260349d.jpg,416,416
knife,57,242,49,122,knife_927_jpg.rf.daf860c34ee4b60c45e2c435334c053c.jpg,416,416
knife,89,240,40,142,knife_928_jpg.rf.24141c3fc95cbc01be501257cba77465.jpg,416,416
knife,68,334,43,81,knife_931_jpg.rf.cf3b7aae3366cd2a7d503d754e91ae0d.jpg,416,416
knife,68,164,43,133,knife_932_jpg.rf.2bc9d5b7e49d877a8c7e0a02c75a51fc.jpg,416,416
knife,60,341,46,74,knife_933_jpg.rf.d78fa12716b2f9fd05a9b33777565fe3.jpg,416,416
knife,34,316,50,99,knife_937_jpg.rf.d80ed3580f4d6f1e19c420ffb3b1b2d8.jpg,416,416
knife,62,237,43,110,knife_939_jpg.rf.07f99e56cd3231d4f812e3b0118c5d61.jpg,416,416
knife,23,76,275,225,knife_93_jpg.rf.4a30e256a4538cb258570efcd61244e5.jpg,416,416
knife,35,317,48,98,knife_940_jpg.rf.626997e3275271f46639ab9e37b026a5.jpg,416,416
knife,99,162,43,149,knife_941_jpg.rf.ba92474ecd1483178da9266421566122.jpg,416,416
knife,46,208,55,129,knife_943_jpg.rf.ea40a8ac207c743e6cfebf48530eb38a.jpg,416,416
knife,50,235,48,109,knife_945_jpg.rf.3d8a31ba0033bffb1c7248fce39ef3f6.jpg,416,416
knife,97,187,44,116,knife_948_jpg.rf.1bf4092e3f69bf8ccf672074ad10d702.jpg,416,416
knife,36,324,53,91,knife_949_jpg.rf.0861a805c8015f050a513d9a90658a2d.jpg,416,416
knife,91,33,195,382,knife_94_jpg.rf.a19d1cc43fb566ac66c8c1bd34a3c572.jpg,416,416
knife,98,234,48,112,knife_950_jpg.rf.b808447b8124252f6ebdd3ba6b6266d8.jpg,416,416
knife,82,159,45,125,knife_952_jpg.rf.c9876ba69d243fadbbbd555fc7f8e742.jpg,416,416
knife,37,315,43,100,knife_954_jpg.rf.4103bbfb666e88d474cb7707aaf40016.jpg,416,416
knife,69,208,42,136,knife_955_jpg.rf.0760c839d7ad7b48e067b08e851dc279.jpg,416,416
knife,37,310,47,105,knife_956_jpg.rf.104ddaa9b065726cfe7425478e908928.jpg,416,416
knife,37,315,45,100,knife_957_jpg.rf.c883523247e0a85d70189fa0aa9bd2a5.jpg,416,416
knife,100,49,315,366,knife_95_jpg.rf.2199e2af2cb713d5ed77433dea9bb58e.jpg,416,416
knife,92,181,39,118,knife_961_jpg.rf.e0a9e85bcc1403b1a210b2f407689db6.jpg,416,416
knife,50,326,45,89,knife_963_jpg.rf.cc9fdd95f6fb9b6257887aa3c2fea443.jpg,416,416
knife,70,187,43,129,knife_965_jpg.rf.36bd38c81717dc8404bae2ac6fb28766.jpg,416,416
knife,100,229,45,111,knife_966_jpg.rf.ae193a2e7fc9925979986fd00a1f15b1.jpg,416,416
knife,54,228,42,124,knife_969_jpg.rf.1cd8e112cbf5f4216a8268bc6c0b6b58.jpg,416,416
knife,98,312,87,69,knife_970_jpg.rf.d2bea82c6f010ff41d3ea7eeae475cb2.jpg,416,416
knife,41,319,43,96,knife_971_jpg.rf.a905fdc0714b5a098e6ddb0197dbab58.jpg,416,416
knife,46,221,59,117,knife_973_jpg.rf.eb931445563d5deb66cce99363c7e915.jpg,416,416
knife,35,312,51,103,knife_975_jpg.rf.c089459a12c9247bdbc7d415e0938e15.jpg,416,416
knife,55,235,46,135,knife_978_jpg.rf.93b7ad2800022d95bed6855caf2a8682.jpg,416,416
knife,87,199,45,99,knife_979_jpg.rf.bdb726743924350fbca8b24a98ea7f93.jpg,416,416
knife,86,128,39,136,knife_980_jpg.rf.1c76301f9449370a0e8c11bdd381f55d.jpg,416,416
knife,65,329,47,86,knife_981_jpg.rf.eba8287f4b38a12f9e0a24b76b50fde1.jpg,416,416
knife,92,183,49,122,knife_983_jpg.rf.62e7388a6d92cf0b3bde5ab9bde58a44.jpg,416,416
knife,34,319,49,96,knife_984_jpg.rf.d000f6814f7b7ceb00dc0f34fe287afb.jpg,416,416
knife,41,323,44,92,knife_985_jpg.rf.ed3a5aca7d714f90854fea5915e20075.jpg,416,416
knife,92,201,46,112,knife_986_jpg.rf.7eb59f38e3cd2a4f5fbced08dae8dbe0.jpg,416,416
knife,23,310,59,92,knife_988_jpg.rf.9cd2cc8f6970010ecea3c8fcdf6713f8.jpg,416,416
knife,38,324,46,91,knife_989_jpg.rf.92ee7cbb8366f75ec6952142de89764a.jpg,416,416
knife,152,48,239,328,knife_98_jpg.rf.5b4f830ddfd8cd0c054552815e4cd865.jpg,416,416
knife,46,263,44,99,knife_990_jpg.rf.26b6b51f4846a2ca01064e922411b28d.jpg,416,416
knife,62,326,51,89,knife_994_jpg.rf.7d6c6f305ee35a76ef16b280587c0f8a.jpg,416,416
knife,70,205,51,116,knife_995_jpg.rf.f89fcc0824f1dd60474c8a095bb9e917.jpg,416,416
knife,63,241,42,127,knife_996_jpg.rf.2c7ce4b4c1741f5ad3fb1ccaaccd476e.jpg,416,416
knife,69,24,127,141,knife_99_jpg.rf.e7b87264ed9b88d7a91d52e8912cef10.jpg,416,416
knife,140,336,51,55,KravMagaKnifeDefenseTechniques023_jpg.rf.ee17f8c5dc75538f218d25acdf9be0a5.jpg,416,416
knife,203,232,43,47,KravMagaKnifeDefenseTechniques037_jpg.rf.7890a5eeb7168abc8598b4535aed3646.jpg,416,416
knife,186,211,44,46,KravMagaKnifeDefenseTechniques042_jpg.rf.555ad95f6e590975fea5d198a21878fb.jpg,416,416
knife,192,209,43,44,KravMagaKnifeDefenseTechniques044_jpg.rf.c393194dcdf992b259b5de8cfd910c98.jpg,416,416
knife,192,202,44,46,KravMagaKnifeDefenseTechniques045_jpg.rf.965368d1d9781bba14dcec9b6b0c9945.jpg,416,416
knife,195,204,44,44,KravMagaKnifeDefenseTechniques046_jpg.rf.5c11bee1703e788c7e63c2df97d0e37d.jpg,416,416
knife,194,209,44,43,KravMagaKnifeDefenseTechniques048_jpg.rf.e0656173eecadd665a31bd4b3209d8c5.jpg,416,416
knife,190,209,47,40,KravMagaKnifeDefenseTechniques049_jpg.rf.29c54e3cd15518eed6bf59af76607f7f.jpg,416,416
knife,189,218,46,40,KravMagaKnifeDefenseTechniques051_jpg.rf.1e277e9bcdbb754b4d801eae42e702bf.jpg,416,416
knife,188,223,46,37,KravMagaKnifeDefenseTechniques052_jpg.rf.0db542e92dde882e26768c9b48da3157.jpg,416,416
knife,182,223,47,40,KravMagaKnifeDefenseTechniques054_jpg.rf.3beff12271bc2f52ea9a288861495063.jpg,416,416
knife,182,221,45,44,KravMagaKnifeDefenseTechniques055_jpg.rf.0bdf3ee4c8758f41c81e5364349d4c08.jpg,416,416
knife,183,227,44,39,KravMagaKnifeDefenseTechniques056_jpg.rf.3474383bbfdb77d58b8c9be74e9975d2.jpg,416,416
knife,183,227,43,38,KravMagaKnifeDefenseTechniques060_jpg.rf.523ae65a2f7d768e5c684c8dfb306d1d.jpg,416,416
knife,178,228,46,40,KravMagaKnifeDefenseTechniques062_jpg.rf.31c9fc25dd0698d01c148136d0fbd46c.jpg,416,416
knife,174,217,49,49,KravMagaKnifeDefenseTechniques063_jpg.rf.feb8c599f32f53c349c6481b5d8fe1bf.jpg,416,416
knife,175,221,46,42,KravMagaKnifeDefenseTechniques064_jpg.rf.63082f7b9fda7a65a6939e52062babd3.jpg,416,416
knife,174,226,51,44,KravMagaKnifeDefenseTechniques066_jpg.rf.538b3079c151921db84586af1b557553.jpg,416,416
knife,174,225,48,44,KravMagaKnifeDefenseTechniques067_jpg.rf.6cab77524afd393bf83c41cf564fbdf1.jpg,416,416
knife,178,235,49,37,KravMagaKnifeDefenseTechniques070_jpg.rf.1d31396dd3dfe625e49e6f8226a91d71.jpg,416,416
knife,180,236,49,40,KravMagaKnifeDefenseTechniques072_jpg.rf.c4a0562cb6bb177405f930fce4663f11.jpg,416,416
knife,177,239,51,40,KravMagaKnifeDefenseTechniques073_jpg.rf.52b344fc1c90499acfed759381ef4730.jpg,416,416
knife,184,241,46,37,KravMagaKnifeDefenseTechniques078_jpg.rf.6c9121050d5b7280c90902b1e082f215.jpg,416,416
knife,174,227,45,43,KravMagaKnifeDefenseTechniques080_jpg.rf.3e8b17eac299d1775cd2528b7d980c8d.jpg,416,416
knife,175,227,48,41,KravMagaKnifeDefenseTechniques081_jpg.rf.64df20e06bd82146621611cd42740112.jpg,416,416
knife,176,228,50,40,KravMagaKnifeDefenseTechniques082_jpg.rf.08bcb98a93210751b12d46ff8d7ee116.jpg,416,416
knife,178,229,49,41,KravMagaKnifeDefenseTechniques086_jpg.rf.96c942644bd65f6e88e978bd0b67ff1f.jpg,416,416
knife,165,259,51,41,KravMagaKnifeDefenseTechniques098_jpg.rf.3b32ec99e00583d36311d733679c2c3e.jpg,416,416
knife,158,255,53,44,KravMagaKnifeDefenseTechniques099_jpg.rf.fc038abb10425daa407fc4da41c9d937.jpg,416,416
knife,115,205,47,62,KravMagaKnifeDefenseTechniques101_jpg.rf.fa12379c874208b05f84457c957049e1.jpg,416,416
knife,105,158,42,59,KravMagaKnifeDefenseTechniques104_jpg.rf.91c214e4b8495daaa8f1194c39fbff44.jpg,416,416
knife,105,132,41,59,KravMagaKnifeDefenseTechniques107_jpg.rf.bbdfc6eec54062ee0301b0edd61c0555.jpg,416,416
knife,111,133,39,59,KravMagaKnifeDefenseTechniques109_jpg.rf.ab81665f46495878c6394c0af9b6ced2.jpg,416,416
knife,111,124,41,59,KravMagaKnifeDefenseTechniques110_jpg.rf.23ed38869cb42ef5780274fce8ecab1d.jpg,416,416
knife,111,123,39,59,KravMagaKnifeDefenseTechniques112_jpg.rf.f17ecc6991278bc0a9b987d2d1450e6c.jpg,416,416
knife,113,104,46,58,KravMagaKnifeDefenseTechniques118_jpg.rf.288c9d26a1179f26a45292bc3c995bda.jpg,416,416
knife,113,104,50,52,KravMagaKnifeDefenseTechniques121_jpg.rf.e096f3b8d8483c915e04147e937cc67d.jpg,416,416
knife,108,103,52,55,KravMagaKnifeDefenseTechniques123_jpg.rf.6e1a8f101c70911998d7ccd007eb00dc.jpg,416,416
knife,103,101,53,53,KravMagaKnifeDefenseTechniques124_jpg.rf.9a660e8e377f22d5d8d24cc8afb9e4f2.jpg,416,416
knife,96,114,53,59,KravMagaKnifeDefenseTechniques126_jpg.rf.955bd5998320b47933817e6bc88ac51b.jpg,416,416
knife,151,227,48,37,KravMagaKnifeDefenseTechniques131_jpg.rf.04e6d6a46d0cdd480e432ac7129a7f82.jpg,416,416
knife,153,218,48,40,KravMagaKnifeDefenseTechniques133_jpg.rf.9d96e171ce9bc7e264f5d3592cac7895.jpg,416,416
knife,117,87,48,59,KravMagaKnifeDefenseTechniques151_jpg.rf.d9c460ed0977f0e1e0e2e80ba19a11f1.jpg,416,416
knife,121,91,52,61,KravMagaKnifeDefenseTechniques153_jpg.rf.43492dd3dcbf67a29e5ce1a424bf56c3.jpg,416,416
knife,122,95,52,59,KravMagaKnifeDefenseTechniques155_jpg.rf.d8d6d74de674afbcd00ec6fe11570005.jpg,416,416
knife,130,92,51,64,KravMagaKnifeDefenseTechniques157_jpg.rf.5ac2d892b280d3b60de372263abde731.jpg,416,416
knife,137,102,50,65,KravMagaKnifeDefenseTechniques159_jpg.rf.d6a50255d967904326df1e93bdcae950.jpg,416,416
knife,139,108,51,65,KravMagaKnifeDefenseTechniques161_jpg.rf.11ffa4dabeb9c809b29d9da4e0af7761.jpg,416,416
knife,137,112,53,72,KravMagaKnifeDefenseTechniques166_jpg.rf.cfdf2b41d2078e14132a9554dcb7bdf4.jpg,416,416
knife,137,115,53,67,KravMagaKnifeDefenseTechniques167_jpg.rf.1ccf03efdc03f2916f150cefd432cff5.jpg,416,416
knife,141,116,55,70,KravMagaKnifeDefenseTechniques169_jpg.rf.41e57b4028721a34a142cf2aca49a9cc.jpg,416,416
knife,141,115,53,66,KravMagaKnifeDefenseTechniques172_jpg.rf.a1be756efa4134637c83e94371ce8d76.jpg,416,416
knife,139,113,57,69,KravMagaKnifeDefenseTechniques173_jpg.rf.2057f3f4897e5808563f537dfc41d982.jpg,416,416
knife,138,114,52,72,KravMagaKnifeDefenseTechniques175_jpg.rf.af2a593a99c34ef294b5bb4eb8b78c28.jpg,416,416
knife,135,105,53,71,KravMagaKnifeDefenseTechniques176_jpg.rf.6c752b2a3317a011aec8ddd8b51eba16.jpg,416,416
knife,128,98,47,66,KravMagaKnifeDefenseTechniques177_jpg.rf.fe76226ed635763341dd3c7ca6c6be19.jpg,416,416
knife,122,84,46,66,KravMagaKnifeDefenseTechniques179_jpg.rf.7ad113b08b7841f5ad4130f9e62b52c7.jpg,416,416
knife,125,91,47,73,KravMagaKnifeDefenseTechniques180_jpg.rf.89e06e938781a4243dbc1db43086e560.jpg,416,416
knife,121,87,42,64,KravMagaKnifeDefenseTechniques181_jpg.rf.9555cff3c86d9cd32ac7d5c564bc4e2f.jpg,416,416
knife,122,64,46,59,KravMagaKnifeDefenseTechniques182_jpg.rf.3e140a3c50db2dfea58d12f4e88c39e1.jpg,416,416
knife,137,115,56,66,KravMagaKnifeDefenseTechniques185_jpg.rf.fcb411d872bd0f1ad31db75790bf2be7.jpg,416,416
knife,142,115,59,62,KravMagaKnifeDefenseTechniques186_jpg.rf.ab0597b64808b5377641e40ab2603c1d.jpg,416,416
knife,150,141,59,62,KravMagaKnifeDefenseTechniques190_jpg.rf.37b948416b5e0616d7710e84aeb401a1.jpg,416,416
knife,157,154,59,59,KravMagaKnifeDefenseTechniques192_jpg.rf.e02183794bbefa317a09073587fcb815.jpg,416,416
knife,155,150,59,64,KravMagaKnifeDefenseTechniques193_jpg.rf.b46405290115552267419d1cb512cbcf.jpg,416,416
knife,160,154,58,64,KravMagaKnifeDefenseTechniques197_jpg.rf.8bfc86a94f1362e88861753a69d5010c.jpg,416,416
knife,166,167,57,58,KravMagaKnifeDefenseTechniques207_jpg.rf.ecbdc00430eab427615d2088c8ab5f26.jpg,416,416
knife,167,160,58,61,KravMagaKnifeDefenseTechniques212_jpg.rf.e3ae2ce88768ec0b9eb6786bd97e8659.jpg,416,416
knife,168,163,59,62,KravMagaKnifeDefenseTechniques215_jpg.rf.5d5d11e27773df179e112f91b7e1fa24.jpg,416,416
knife,166,169,59,59,KravMagaKnifeDefenseTechniques220_jpg.rf.9b814c59a1e35caf3de3397d6e9d5d0b.jpg,416,416
